834179	764739
832054	770348
835707	769562
821989	784118
815018	791549
810526	791497
825666	773544
819586	775465
826527	770358
804716	785306
838494	752583
834406	763808
836022	766792
827791	775368
849740	759272
824104	778744
831539	771750
837846	757419
829374	761862
834115	752606
841505	748913
823471	763591
826162	761347
833033	759701
